order_id,customer_id,purchase_date
7533,14,2022-08-23
7534,10,2022-08-04
7535,90,2022-12-10
7536,223,2022-07-28
7537,125,2022-05-18
7538,54,2022-11-28
7539,224,2022-03-06
7540,178,2022-09-18
7541,155,2022-04-05
7542,198,2022-04-27
7543,30,2022-10-26
7544,234,2022-04-15
7545,111,2022-11-28
7546,202,2022-01-03
7547,21,2022-12-29
7548,127,2022-03-07
7549,188,2022-08-23
7550,193,2022-02-07
7551,106,2022-01-26
7552,98,2022-08-23
7553,52,2022-08-24
7554,172,2022-02-14
7555,210,2022-09-11
7556,52,2022-04-24
7557,188,2022-08-03
7558,201,2022-11-15
7559,154,2022-07-11
7560,27,2022-06-01
7561,74,2022-06-25
7562,127,2022-07-14
7563,81,2022-05-21
7564,230,2022-07-25
7565,122,2022-05-12
7566,64,2022-11-23
7567,9,2022-03-13
7568,158,2022-04-29
7569,133,2022-09-09
7570,102,2022-11-22
7571,209,2022-07-31
7572,27,2022-01-25
7573,111,2022-08-26
7574,78,2022-09-21
7575,64,2022-03-07
7576,196,2022-12-16
7577,224,2022-06-17
7578,8,2022-11-18
7579,157,2022-08-26
7580,128,2022-08-30
7581,99,2022-12-29
7582,82,2022-03-08
7583,211,2022-06-07
7584,67,2022-02-09
7585,228,2022-12-02
7586,165,2022-04-13
7587,218,2022-04-05
7588,100,2022-09-16
7589,81,2022-11-05
7590,124,2022-05-26
7591,232,2022-04-29
7592,55,2022-10-20
7593,114,2022-11-29
7594,184,2022-12-03
7595,151,2022-06-14
7596,106,2022-04-20
7597,24,2022-06-02
7598,232,2022-01-07
7599,62,2022-03-31
7600,61,2022-05-03
7601,129,2022-06-23
7602,186,2022-03-24
7603,61,2022-05-03
7604,191,2022-11-22
7605,63,2022-10-08
7606,47,2022-01-12
7607,218,2022-08-16
7608,211,2022-09-12
7609,134,2022-06-09
7610,163,2022-10-11
7611,59,2022-01-26
7612,20,2022-02-18
7613,182,2022-05-14
7614,50,2022-12-15
7615,11,2022-01-10
7616,222,2022-03-13
7617,68,2022-09-12
7618,44,2022-07-05
7619,30,2022-02-15
7620,215,2022-05-20
7621,215,2022-09-20
7622,135,2022-03-27
7623,46,2022-09-11
7624,15,2022-01-29
7625,10,2022-03-12
7626,97,2022-06-26
7627,60,2022-10-18
7628,157,2022-06-23
7629,13,2022-04-14
7630,209,2022-02-22
7631,192,2022-02-27
7632,157,2022-03-08
7633,32,2022-03-31
7634,207,2022-04-06
7635,229,2022-03-14
7636,29,2022-08-21
7637,17,2022-05-22
7638,205,2022-09-21
7639,126,2022-08-26
7640,213,2022-08-15
7641,187,2022-02-06
7642,60,2022-12-16
7643,92,2022-06-28
7644,107,2022-06-29
7645,91,2022-08-16
7646,131,2022-07-22
7647,86,2022-09-28
7648,131,2022-06-10
7649,220,2022-12-16
7650,226,2022-11-17
7651,168,2022-07-18
7652,34,2022-11-23
7653,173,2022-06-03
7654,104,2022-12-02
7655,234,2022-10-28
7656,59,2022-02-03
7657,68,2022-06-16
7658,92,2022-10-20
7659,216,2022-08-29
7660,153,2022-09-11
7661,128,2022-07-14
7662,171,2022-09-01
7663,51,2022-09-09
7664,63,2022-09-02
7665,186,2022-09-30
7666,67,2022-01-31
7667,99,2022-03-31
7668,47,2022-11-07
7669,75,2022-01-26
7670,13,2022-11-02
7671,135,2022-04-11
7672,130,2022-05-09
7673,120,2022-08-08
7674,124,2022-06-14
7675,149,2022-03-08
7676,66,2022-05-16
7677,169,2022-04-13
7678,61,2022-05-08
7679,209,2022-04-02
7680,83,2022-04-29
7681,97,2022-04-14
7682,222,2022-08-18
7683,199,2022-04-10
7684,201,2022-08-13
7685,207,2022-03-17
7686,56,2022-07-25
7687,36,2022-06-12
7688,126,2022-05-28
7689,75,2022-04-08
7690,193,2022-10-21
7691,50,2022-08-04
7692,131,2022-08-03
7693,3,2022-02-25
7694,120,2022-04-06
7695,96,2022-10-12
7696,190,2022-03-29
7697,115,2022-06-07
7698,8,2022-11-11
7699,202,2022-12-06
7700,7,2022-04-07
7701,12,2022-08-21
7702,68,2022-12-19
7703,201,2022-10-22
7704,103,2022-11-05
7705,151,2022-09-18
7706,110,2022-10-23
7707,2,2022-11-17
7708,26,2022-11-12
7709,58,2022-09-20
7710,153,2022-04-09
7711,229,2022-11-15
7712,87,2022-08-12
7713,72,2022-03-06
7714,63,2022-12-19
7715,63,2022-08-02
7716,129,2022-12-16
7717,77,2022-11-02
7718,218,2022-02-23
7719,106,2022-03-24
7720,88,2022-06-03
7721,185,2022-08-29
7722,100,2022-06-13
7723,34,2022-06-02
7724,106,2022-01-15
7725,96,2022-11-16
7726,100,2022-01-01
7727,141,2022-07-20
7728,4,2022-04-20
7729,137,2022-07-01
7730,1,2022-01-23
7731,64,2022-12-10
7732,47,2022-08-27
7733,26,2022-11-16
7734,86,2022-08-08
7735,105,2022-05-07
7736,164,2022-11-03
7737,42,2022-03-05
7738,97,2022-09-12
7739,149,2022-09-24
7740,134,2022-09-09
7741,114,2022-10-01
7742,71,2022-07-20
7743,219,2022-01-18
7744,227,2022-01-08
7745,41,2022-08-18
7746,122,2022-03-11
7747,210,2022-05-04
7748,150,2022-10-05
7749,174,2022-05-22
7750,205,2022-10-21
7751,199,2022-09-07
7752,70,2022-07-30
7753,215,2022-05-02
7754,10,2022-10-17
7755,51,2022-05-13
7756,25,2022-10-07
7757,186,2022-05-01
7758,163,2022-11-21
7759,152,2022-12-29
7760,96,2022-11-08
7761,45,2022-05-08
7762,35,2022-01-11
7763,15,2022-12-27
7764,225,2022-10-18
7765,117,2022-07-11
7766,223,2022-12-13
7767,215,2022-03-15
7768,157,2022-05-04
7769,222,2022-09-16
7770,144,2022-01-03
7771,68,2022-07-15
7772,27,2022-06-20
7773,117,2022-10-13
7774,206,2022-12-11
7775,146,2022-11-18
7776,166,2022-12-12
7777,151,2022-04-17
7778,13,2022-02-19
7779,31,2022-04-03
7780,102,2022-07-07
7781,22,2022-04-20
7782,117,2022-06-02
7783,164,2022-03-27
7784,182,2022-12-13
7785,213,2022-07-25
7786,228,2022-06-14
7787,179,2022-03-02
7788,212,2022-01-05
7789,101,2022-11-24
7790,86,2022-01-28
7791,75,2022-09-13
7792,159,2022-05-08
7793,111,2022-04-15
7794,185,2022-08-23
7795,133,2022-11-06
7796,123,2022-11-30
7797,149,2022-05-26
7798,158,2022-04-14
7799,149,2022-06-25
7800,84,2022-08-12
7801,164,2022-06-11
7802,24,2022-06-16
7803,2,2022-04-21
7804,41,2022-02-13
7805,57,2022-02-19
7806,9,2022-04-24
7807,20,2022-10-12
7808,142,2022-12-21
7809,136,2022-05-17
7810,203,2022-07-03
7811,117,2022-04-11
7812,106,2022-04-22
7813,7,2022-06-14
7814,53,2022-12-18
7815,96,2022-04-10
7816,213,2022-02-14
7817,84,2022-07-28
7818,144,2022-08-10
7819,230,2022-10-15
7820,9,2022-12-21
7821,95,2022-03-06
7822,180,2022-10-20
7823,68,2022-02-15
7824,181,2022-08-04
7825,64,2022-03-24
7826,188,2022-04-29
7827,196,2022-08-28
7828,160,2022-05-08
7829,52,2022-10-09
7830,122,2022-05-02
7831,157,2022-11-13
7832,199,2022-09-29
7833,57,2022-02-19
7834,56,2022-07-29
7835,34,2022-04-15
7836,127,2022-05-04
7837,151,2022-08-29
7838,180,2022-01-20
7839,131,2022-05-08
7840,208,2022-09-08
7841,14,2022-10-20
7842,219,2022-08-03
7843,51,2022-08-06
7844,117,2022-01-26
7845,46,2022-02-23
7846,40,2022-12-19
7847,130,2022-06-14
7848,147,2022-12-12
7849,56,2022-09-25
7850,199,2022-04-26
7851,214,2022-06-03
7852,129,2022-10-03
7853,85,2022-07-30
7854,124,2022-05-20
7855,74,2022-11-28
7856,222,2022-09-28
7857,160,2022-05-06
7858,28,2022-09-10
7859,99,2022-08-09
7860,125,2022-09-19
7861,105,2022-01-21
7862,205,2022-03-10
7863,79,2022-03-24
7864,133,2022-10-08
7865,188,2022-11-30
7866,155,2022-11-13
7867,227,2022-07-13
7868,90,2022-09-06
7869,75,2022-08-10
7870,168,2022-05-09
7871,9,2022-08-07
7872,86,2022-10-03
7873,182,2022-11-03
7874,35,2022-03-01
7875,225,2022-02-01
7876,83,2022-01-05
7877,204,2022-05-15
7878,27,2022-03-30
7879,185,2022-04-15
7880,172,2022-09-15
7881,119,2022-12-22
7882,18,2022-07-12
7883,176,2022-05-18
7884,224,2022-08-28
7885,99,2022-12-09
7886,91,2022-01-07
7887,44,2022-08-13
7888,194,2022-07-04
7889,177,2022-09-29
7890,72,2022-07-16
7891,85,2022-04-01
7892,200,2022-07-04
7893,25,2022-11-12
7894,143,2022-09-20
7895,197,2022-01-25
7896,54,2022-10-06
7897,100,2022-12-20
7898,91,2022-11-17
7899,211,2022-06-17
7900,106,2022-02-03
7901,24,2022-08-23
7902,149,2022-08-13
7903,96,2022-11-01
7904,124,2022-11-15
7905,184,2022-11-14
7906,184,2022-04-25
7907,5,2022-06-06
7908,170,2022-01-31
7909,182,2022-06-20
7910,131,2022-06-24
7911,95,2022-12-18
7912,97,2022-04-20
7913,92,2022-09-20
7914,171,2022-05-16
7915,97,2022-11-07
7916,33,2022-08-09
7917,73,2022-03-04
7918,54,2022-03-07
7919,193,2022-10-06
7920,20,2022-03-12
7921,193,2022-07-17
7922,52,2022-01-15
7923,186,2022-05-15
7924,181,2022-04-29
7925,90,2022-08-01
7926,80,2022-05-02
7927,91,2022-01-14
7928,46,2022-05-15
7929,211,2022-02-07
7930,140,2022-03-21
7931,226,2022-02-05
7932,53,2022-02-15
7933,214,2022-07-16
7934,102,2022-12-29
7935,205,2022-05-15
7936,201,2022-08-28
7937,169,2022-04-10
7938,228,2022-04-29
7939,19,2022-05-28
7940,102,2022-09-25
7941,166,2022-11-24
7942,152,2022-09-05
7943,194,2022-06-03
7944,188,2022-10-11
7945,190,2022-09-01
7946,215,2022-05-19
7947,227,2022-01-19
7948,81,2022-08-09
7949,206,2022-11-25
7950,190,2022-09-21
7951,70,2022-07-15
7952,162,2022-03-27
7953,143,2022-04-15
7954,18,2022-02-20
7955,73,2022-09-07
7956,150,2022-07-09
7957,210,2022-01-10
7958,63,2022-12-05
7959,81,2022-07-03
7960,62,2022-07-21
7961,46,2022-10-22
7962,89,2022-03-03
7963,132,2022-10-29
7964,205,2022-06-04
7965,65,2022-06-02
7966,152,2022-04-30
7967,190,2022-05-27
7968,60,2022-10-30
7969,167,2022-06-30
7970,17,2022-07-07
7971,124,2022-08-10
7972,60,2022-06-15
7973,167,2022-05-08
7974,34,2022-05-09
7975,105,2022-07-26
7976,77,2022-11-11
7977,91,2022-06-18
7978,66,2022-10-26
7979,46,2022-11-14
7980,117,2022-07-18
7981,77,2022-11-24
7982,117,2022-04-06
7983,7,2022-07-21
7984,46,2022-10-18
7985,139,2022-10-28
7986,156,2022-01-03
7987,39,2022-06-29
7988,141,2022-03-19
7989,194,2022-07-04
7990,135,2022-01-22
7991,199,2022-11-24
7992,177,2022-08-29
7993,66,2022-10-06
7994,156,2022-06-09
7995,128,2022-10-14
7996,132,2022-09-17
7997,118,2022-08-27
7998,217,2022-05-26
7999,6,2022-07-20
8000,67,2022-09-23
8001,197,2022-12-06
8002,233,2022-04-18
8003,49,2022-03-02
8004,147,2022-03-23
8005,65,2022-11-15
8006,82,2022-06-01
8007,105,2022-10-16
8008,15,2022-02-14
8009,30,2022-09-14
8010,230,2022-06-18
8011,84,2022-01-28
8012,182,2022-10-30
8013,198,2022-04-16
8014,31,2022-09-05
8015,179,2022-02-02
8016,125,2022-07-19
8017,204,2022-10-22
8018,226,2022-12-05
8019,10,2022-02-18
8020,199,2022-06-24
8021,123,2022-07-23
8022,75,2022-08-08
8023,34,2022-06-27
8024,213,2022-05-14
8025,126,2022-04-26
8026,152,2022-07-05
8027,105,2022-12-18
8028,22,2022-10-05
8029,14,2022-04-19
8030,72,2022-06-10
8031,163,2022-08-06
8032,166,2022-02-11
8033,233,2022-07-27
8034,232,2022-07-21
8035,22,2022-07-11
8036,233,2022-02-27
8037,1,2022-03-28
8038,48,2022-06-17
8039,150,2022-01-16
8040,121,2022-10-04
8041,84,2022-01-12
8042,55,2022-11-08
8043,69,2022-05-17
8044,225,2022-11-01
8045,201,2022-01-22
8046,160,2022-02-06
8047,171,2022-08-02
8048,124,2022-08-22
8049,60,2022-08-04
8050,25,2022-08-05
8051,167,2022-07-04
8052,19,2022-09-03
8053,221,2022-10-19
8054,121,2022-08-27
8055,201,2022-08-22
8056,153,2022-12-14
8057,183,2022-09-15
8058,29,2022-08-03
8059,142,2022-06-15
8060,33,2022-10-18
8061,169,2022-07-21
8062,198,2022-03-14
8063,79,2022-06-30
8064,171,2022-07-04
8065,204,2022-09-17
8066,62,2022-03-26
8067,147,2022-07-10
8068,74,2022-09-19
8069,110,2022-05-30
8070,28,2022-02-03
8071,176,2022-10-21
8072,128,2022-10-22
8073,49,2022-03-07
8074,29,2022-07-28
8075,125,2022-01-23
8076,199,2022-10-07
8077,109,2022-04-20
8078,30,2022-04-16
8079,188,2022-06-23
8080,62,2022-01-24
8081,196,2022-09-03
8082,69,2022-11-14
8083,59,2022-01-05
8084,56,2022-12-04
8085,45,2022-02-12
8086,88,2022-09-12
8087,117,2022-05-26
8088,198,2022-04-20
8089,37,2022-08-05
8090,169,2022-10-01
8091,38,2022-03-26
8092,187,2022-09-26
8093,107,2022-02-24
8094,212,2022-12-26
8095,58,2022-09-21
8096,70,2022-04-28
8097,225,2022-08-29
8098,61,2022-02-24
8099,197,2022-05-03
8100,118,2022-05-26
8101,155,2022-12-14
8102,73,2022-08-28
8103,24,2022-06-03
8104,67,2022-05-19
8105,178,2022-11-15
8106,217,2022-03-29
8107,150,2022-12-29
8108,33,2022-10-06
8109,39,2022-01-05
8110,6,2022-12-30
8111,26,2022-10-21
8112,11,2022-08-07
8113,99,2022-05-13
8114,137,2022-03-06
8115,189,2022-02-16
8116,68,2022-01-22
8117,159,2022-06-13
8118,71,2022-05-29
8119,3,2022-04-20
8120,129,2022-05-20
8121,11,2022-09-25
8122,78,2022-12-02
8123,156,2022-05-08
8124,67,2022-01-18
8125,86,2022-11-30
8126,133,2022-07-10
8127,165,2022-03-20
8128,90,2022-02-17
8129,206,2022-01-04
8130,183,2022-01-03
8131,69,2022-07-09
8132,100,2022-01-03
8133,234,2022-01-25
8134,52,2022-02-01
8135,219,2022-04-26
8136,109,2022-05-24
8137,121,2022-05-02
8138,163,2022-07-02
8139,69,2022-08-11
8140,187,2022-11-25
8141,93,2022-11-23
8142,24,2022-11-28
8143,23,2022-09-13
8144,216,2022-06-10
8145,116,2022-09-30
8146,199,2022-12-25
8147,211,2022-10-06
8148,170,2022-04-28
8149,171,2022-01-07
8150,205,2022-11-22
8151,55,2022-03-20
8152,147,2022-04-24
8153,25,2022-04-20
8154,151,2022-04-23
8155,129,2022-09-08
8156,227,2022-10-28
8157,74,2022-09-24
8158,93,2022-08-05
8159,214,2022-02-19
8160,202,2022-06-07
8161,211,2022-11-08
8162,212,2022-04-08
8163,9,2022-12-29
8164,18,2022-03-18
8165,220,2022-09-15
8166,106,2022-09-22
8167,131,2022-08-13
8168,51,2022-03-18
8169,219,2022-05-11
8170,131,2022-09-01
8171,175,2022-06-01
8172,218,2022-07-08
8173,82,2022-12-22
8174,71,2022-11-09
8175,95,2022-09-20
8176,59,2022-04-15
8177,186,2022-07-26
8178,19,2022-11-18
8179,143,2022-06-02
8180,42,2022-11-21
8181,65,2022-03-04
8182,104,2022-07-10
8183,57,2022-05-07
8184,49,2022-02-09
8185,140,2022-02-16
8186,120,2022-07-12
8187,204,2022-06-22
8188,134,2022-09-11
8189,101,2022-10-26
8190,179,2022-09-29
8191,134,2022-03-08
8192,165,2022-03-13
8193,48,2022-12-01
8194,176,2022-08-07
8195,98,2022-02-04
8196,142,2022-02-25
8197,85,2022-01-13
8198,172,2022-08-09
8199,168,2022-05-24
8200,87,2022-09-07
8201,155,2022-08-31
8202,101,2022-07-12
8203,202,2022-11-02
8204,82,2022-12-07
8205,184,2022-02-10
8206,36,2022-12-16
8207,19,2022-07-18
8208,95,2022-08-06
8209,73,2022-08-06
8210,49,2022-03-17
8211,217,2022-04-22
8212,228,2022-04-15
8213,53,2022-04-16
8214,139,2022-01-31
8215,1,2022-01-27
8216,210,2022-05-20
8217,27,2022-08-23
8218,38,2022-10-12
8219,10,2022-08-02
8220,51,2022-10-10
8221,82,2022-02-03
8222,161,2022-04-15
8223,154,2022-10-08
8224,155,2022-06-11
8225,120,2022-05-26
8226,178,2022-06-11
8227,156,2022-08-19
8228,139,2022-10-10
8229,80,2022-09-08
8230,147,2022-06-30
8231,194,2022-05-30
8232,213,2022-04-10
8233,20,2022-08-13
8234,98,2022-07-26
8235,117,2022-07-06
8236,5,2022-07-18
8237,105,2022-02-28
8238,156,2022-11-24
8239,125,2022-05-22
8240,146,2022-09-06
8241,97,2022-11-19
8242,63,2022-01-14
8243,161,2022-11-02
8244,166,2022-03-04
8245,129,2022-11-11
8246,203,2022-03-29
8247,80,2022-05-30
8248,82,2022-02-11
8249,133,2022-02-06
8250,88,2022-01-23
8251,4,2022-12-04
8252,225,2022-11-05
8253,198,2022-02-14
8254,67,2022-07-10
8255,189,2022-02-16
8256,233,2022-09-11
8257,84,2022-05-06
8258,177,2022-10-28
8259,197,2022-09-18
8260,129,2022-03-15
8261,85,2022-03-04
8262,213,2022-03-12
8263,22,2022-05-18
8264,136,2022-11-11
8265,210,2022-09-21
8266,157,2022-06-05
8267,147,2022-10-24
8268,199,2022-10-09
8269,5,2022-05-02
8270,146,2022-08-10
8271,24,2022-10-11
8272,69,2022-10-09
8273,89,2022-12-15
8274,58,2022-04-11
8275,192,2022-12-06
8276,182,2022-02-26
8277,100,2022-12-27
8278,13,2022-07-27
8279,85,2022-07-10
8280,145,2022-03-01
8281,84,2022-10-20
8282,62,2022-06-19
8283,198,2022-07-17
8284,182,2022-05-20
8285,190,2022-01-07
8286,87,2022-09-22
8287,172,2022-08-29
8288,225,2022-04-08
8289,63,2022-06-01
8290,99,2022-11-10
8291,223,2022-07-05
8292,24,2022-11-03
8293,47,2022-02-24
8294,187,2022-11-27
8295,53,2022-08-12
8296,184,2022-03-08
8297,145,2022-09-30
8298,106,2022-12-23
8299,90,2022-09-03
8300,70,2022-04-10
8301,107,2022-02-11
8302,106,2022-12-21
8303,213,2022-04-03
8304,111,2022-10-22
8305,96,2022-10-04
8306,104,2022-03-02
8307,127,2022-07-23
8308,62,2022-09-17
8309,208,2022-07-19
8310,79,2022-11-30
8311,8,2022-11-13
8312,226,2022-07-06
8313,146,2022-02-23
8314,26,2022-12-06
8315,139,2022-03-26
8316,136,2022-12-16
8317,134,2022-03-10
8318,144,2022-09-11
8319,13,2022-01-01
8320,117,2022-05-17
8321,31,2022-07-11
8322,229,2022-12-20
8323,228,2022-08-20
8324,114,2022-07-20
8325,214,2022-12-18
8326,219,2022-06-28
8327,121,2022-03-12
8328,231,2022-01-01
8329,16,2022-03-31
8330,129,2022-02-26
8331,19,2022-09-22
8332,190,2022-05-21
8333,126,2022-09-06
8334,156,2022-09-06
8335,133,2022-05-31
8336,91,2022-10-13
8337,142,2022-03-18
8338,77,2022-04-25
8339,128,2022-03-22
8340,222,2022-04-04
8341,159,2022-06-15
8342,66,2022-05-15
8343,117,2022-06-30
8344,36,2022-06-01
8345,68,2022-08-14
8346,218,2022-01-12
8347,4,2022-02-01
8348,25,2022-05-16
8349,93,2022-04-03
8350,147,2022-02-13
8351,217,2022-03-20
8352,161,2022-05-19
8353,105,2022-02-09
8354,137,2022-04-23
8355,30,2022-02-21
8356,184,2022-06-20
8357,185,2022-08-08
8358,151,2022-03-12
8359,152,2022-06-09
8360,102,2022-06-28
8361,133,2022-07-25
8362,74,2022-04-11
8363,48,2022-11-17
8364,177,2022-03-16
8365,213,2022-08-15
8366,121,2022-12-09
8367,170,2022-02-12
8368,28,2022-12-22
8369,51,2022-12-29
8370,14,2022-06-06
8371,13,2022-07-19
8372,203,2022-12-29
8373,9,2022-05-20
8374,140,2022-06-25
8375,217,2022-11-13
8376,103,2022-03-15
8377,161,2022-07-25
8378,102,2022-06-07
8379,190,2022-11-08
8380,98,2022-08-29
8381,33,2022-01-18
8382,209,2022-04-11
8383,23,2022-12-12
8384,97,2022-07-01
8385,22,2022-12-20
8386,155,2022-07-15
8387,140,2022-06-18
8388,50,2022-01-03
8389,17,2022-09-30
8390,165,2022-08-22
8391,38,2022-09-13
8392,1,2022-03-30
8393,157,2022-04-21
8394,80,2022-06-19
8395,78,2022-03-04
8396,143,2022-08-06
8397,116,2022-02-18
8398,3,2022-08-11
8399,19,2022-05-30
8400,8,2022-09-08
8401,18,2022-04-23
8402,132,2022-09-28
8403,109,2022-11-23
8404,24,2022-02-07
8405,13,2022-12-18
8406,97,2022-03-26
8407,116,2022-11-18
8408,166,2022-12-26
8409,38,2022-12-04
8410,40,2022-12-09
8411,151,2022-02-02
8412,1,2022-04-23
8413,204,2022-04-21
8414,44,2022-05-11
8415,170,2022-09-26
8416,210,2022-08-04
8417,105,2022-08-31
8418,132,2022-03-01
8419,34,2022-02-05
8420,207,2022-02-28
8421,33,2022-01-30
8422,96,2022-10-11
8423,24,2022-08-15
8424,37,2022-06-06
8425,130,2022-11-15
8426,224,2022-11-05
8427,98,2022-10-15
8428,184,2022-01-22
8429,35,2022-09-06
8430,152,2022-02-14
8431,41,2022-02-18
8432,43,2022-10-25
8433,14,2022-07-14
8434,214,2022-07-07
8435,80,2022-05-02
8436,210,2022-12-07
8437,62,2022-03-02
8438,222,2022-06-24
8439,160,2022-10-31
8440,79,2022-08-19
8441,11,2022-06-11
8442,232,2022-06-22
8443,128,2022-09-05
8444,102,2022-01-23
8445,190,2022-11-30
8446,138,2022-03-14
8447,80,2022-12-29
8448,184,2022-08-18
8449,14,2022-02-07
8450,113,2022-06-30
8451,111,2022-04-05
8452,189,2022-06-26
8453,217,2022-12-03
8454,229,2022-12-29
8455,26,2022-02-19
8456,188,2022-07-12
8457,207,2022-05-09
8458,156,2022-11-10
8459,89,2022-10-22
8460,153,2022-02-12
8461,104,2022-03-15
8462,128,2022-01-21
8463,87,2022-12-03
8464,117,2022-03-29
8465,26,2022-06-26
8466,112,2022-12-31
8467,170,2022-07-14
8468,33,2022-01-05
8469,48,2022-07-07
8470,94,2022-02-16
8471,59,2022-12-04
8472,138,2022-09-15
8473,19,2022-08-05
8474,178,2022-03-05
8475,50,2022-01-19
8476,167,2022-09-01
8477,57,2022-11-26
8478,202,2022-07-07
8479,23,2022-02-11
8480,194,2022-05-23
8481,168,2022-08-13
8482,145,2022-04-11
8483,104,2022-06-03
8484,139,2022-02-12
8485,63,2022-05-31
8486,151,2022-09-11
8487,225,2022-10-19
8488,207,2022-10-11
8489,208,2022-12-10
8490,43,2022-06-30
8491,231,2022-09-26
8492,79,2022-01-23
8493,56,2022-03-28
8494,75,2022-02-26
8495,178,2022-10-30
8496,20,2022-02-12
8497,233,2022-02-01
8498,193,2022-09-25
8499,67,2022-09-13
8500,56,2022-08-09
8501,114,2022-09-23
8502,58,2022-12-17
8503,126,2022-07-22
8504,163,2022-01-27
8505,68,2022-11-20
8506,23,2022-11-18
8507,233,2022-05-27
8508,14,2022-11-23
8509,36,2022-04-21
8510,185,2022-05-08
8511,167,2022-05-14
8512,71,2022-11-02
8513,35,2022-11-10
8514,142,2022-09-20
8515,37,2022-09-10
8516,140,2022-08-25
8517,200,2022-11-08
8518,142,2022-08-27
8519,127,2022-04-08
8520,76,2022-03-22
8521,153,2022-01-12
8522,99,2022-11-26
8523,178,2022-03-19
8524,208,2022-10-17
8525,162,2022-02-06
8526,122,2022-01-30
8527,116,2022-01-29
8528,216,2022-01-27
8529,90,2022-01-07
8530,113,2022-09-24
8531,148,2022-02-09
8532,87,2022-03-20
8533,98,2022-02-13
8534,15,2022-08-31
8535,14,2022-11-21
8536,182,2022-03-05
8537,178,2022-05-25
8538,61,2022-04-08
8539,148,2022-05-22
8540,195,2022-01-18
8541,189,2022-06-20
8542,11,2022-01-22
8543,11,2022-05-03
8544,219,2022-09-09
8545,5,2022-12-26
8546,84,2022-08-10
8547,119,2022-06-27
8548,117,2022-04-06
8549,85,2022-01-24
8550,225,2022-11-23
8551,75,2022-09-12
8552,208,2022-03-16
8553,34,2022-05-01
8554,94,2022-08-08
8555,67,2022-09-04
8556,169,2022-09-11
8557,186,2022-04-04
8558,46,2022-07-22
8559,111,2022-03-28
8560,121,2022-11-26
8561,96,2022-01-12
8562,3,2022-04-09
8563,216,2022-01-25
8564,119,2022-04-21
8565,152,2022-02-17
8566,28,2022-01-18
8567,109,2022-10-20
8568,30,2022-08-18
8569,160,2022-07-21
8570,159,2022-02-10
8571,186,2022-04-30
8572,177,2022-01-04
8573,65,2022-10-20
8574,154,2022-06-12
8575,10,2022-12-24
8576,26,2022-07-14
8577,38,2022-06-10
8578,94,2022-02-09
8579,152,2022-10-24
8580,10,2022-12-31
8581,194,2022-02-10
8582,187,2022-08-26
8583,2,2022-11-27
8584,84,2022-04-07
8585,32,2022-02-16
8586,231,2022-06-09
8587,229,2022-02-09
8588,110,2022-11-27
8589,71,2022-03-28
8590,72,2022-02-23
8591,55,2022-03-19
8592,85,2022-11-18
8593,46,2022-01-03
8594,84,2022-01-08
8595,20,2022-04-09
8596,77,2022-08-27
8597,1,2022-05-08
8598,135,2022-10-15
8599,75,2022-06-22
8600,16,2022-02-19
8601,93,2022-10-02
8602,190,2022-10-13
8603,104,2022-04-26
8604,134,2022-12-28
8605,91,2022-04-30
8606,11,2022-08-11
8607,196,2022-02-18
8608,208,2022-04-15
8609,108,2022-07-11
8610,140,2022-09-26
8611,197,2022-08-22
8612,60,2022-05-11
8613,24,2022-05-03
8614,152,2022-04-27
8615,161,2022-06-11
8616,57,2022-04-04
8617,2,2022-09-30
8618,168,2022-11-16
8619,98,2022-06-24
8620,30,2022-06-10
8621,184,2022-01-22
8622,218,2022-04-14
8623,148,2022-05-06
8624,219,2022-11-03
8625,115,2022-03-21
8626,181,2022-05-03
8627,194,2022-02-06
8628,221,2022-01-05
8629,26,2022-05-25
8630,66,2022-12-28
8631,21,2022-04-11
8632,103,2022-11-17
8633,175,2022-02-08
8634,187,2022-02-25
8635,182,2022-01-23
8636,47,2022-09-13
8637,74,2022-11-09
8638,96,2022-01-22
8639,194,2022-11-10
8640,156,2022-06-26
8641,154,2022-03-31
8642,185,2022-09-05
8643,202,2022-12-26
8644,194,2022-08-13
8645,102,2022-08-03
8646,185,2022-10-17
8647,83,2022-12-06
8648,45,2022-06-23
8649,96,2022-01-25
8650,97,2022-11-10
8651,31,2022-04-03
8652,88,2022-10-08
8653,42,2022-11-30
8654,110,2022-04-21
8655,182,2022-09-29
8656,114,2022-07-14
8657,167,2022-06-08
8658,89,2022-06-24
8659,76,2022-07-13
8660,135,2022-06-27
8661,52,2022-05-04
8662,217,2022-02-23
8663,216,2022-08-31
8664,77,2022-11-13
8665,2,2022-11-12
8666,103,2022-12-06
8667,33,2022-12-13
8668,41,2022-09-03
8669,208,2022-04-06
8670,165,2022-08-17
8671,234,2022-08-19
8672,146,2022-10-01
8673,185,2022-03-10
8674,36,2022-01-01
8675,66,2022-08-29
8676,158,2022-06-05
8677,17,2022-12-21
8678,87,2022-04-13
8679,126,2022-02-17
8680,34,2022-10-28
8681,170,2022-03-19
8682,179,2022-04-04
8683,144,2022-04-29
8684,118,2022-10-12
8685,77,2022-09-22
8686,36,2022-01-14
8687,190,2022-11-03
8688,206,2022-04-06
8689,146,2022-01-11
8690,50,2022-09-29
8691,135,2022-12-22
8692,193,2022-06-08
8693,59,2022-10-31
8694,33,2022-07-02
8695,40,2022-07-20
8696,189,2022-09-10
8697,15,2022-07-11
